id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
70000001033606300;70000001033606300;Металлист;;79244444949;79294797779;;;;;;;Россия, Амурская область, Благовещенск, Трудовая улица, 149;127.551643;50.290082;POINT(127.551643 50.290082)
70000001038569500;70000001038569500;Металл ДВ;;79248419188;;;;;;;;Россия, Амурская область, Благовещенск, улица Горького, 9;127.573886;50.262444;POINT(127.573886 50.262444)
7318877675466050;7318886265397660;Метснаб;;74162356999;;;;;;;;Россия, Амурская область, Благовещенск, Студенческая улица, 15/3;127.504069;50.289478;POINT(127.504069 50.289478)
70000001040816100;70000001040816100;ЛомовЪ;;79633506333;;blagoveschensk.priem-metallolom.com;;;;;;Россия, Амурская область, Благовещенск, Заводская улица, 161;127.518379;50.285403;POINT(127.518379 50.285403)
7318878675844800;7318887365634250;ДВМ БЛАГОВЕЩЕНСК;amurvtormet@inbox.ru;74162352238;;metal-supplier-360.business.site;;;https://instagram.com/dvm_blagoveshchensk;;;Россия, Амурская область, Благовещенск, Студенческая улица, 17;127.504257;50.289938;POINT(127.504257 50.289938)
70000001029542800;70000001029542800;Сальгари;;;;;;;;;;Россия, Иркутская область, Братск, проезд Стройиндустрии, 20с1;101.729607;56.304355;POINT(101.729607 56.304355)
70000001032129600;70000001025020400;ВОСТОЧНО-СИБИРСКИЙ ВТОРМЕТ;office@irkutsk.sgmk.ru;73953281428;;;;;;;;Россия, Иркутская область, Братск, Промышленная улица, зона БЛПК, 9А;101.551363;56.1284;POINT(101.551363 56.1284)
70000001037934400;70000001037934400;Магнус;;73953276688;;;;;;;;Россия, Иркутская область, Братск;101.63408;56.151362;POINT(101.63408 56.151362)
7178141187609800;7178149877355970;ДВМ Байкал;;73953277720;+7 (3953) 288720;;;;;;;Россия, Иркутская область, Братск, жилой район Чекановский, улица Первопроходцев, 10А;101.484995;56.156842;POINT(101.484995 56.156842)
70000001019272100;8726261148984400;Втормет-Брянск;;74832590370;;vmb32.ru;;;;;;Россия, Брянск, Литейная улица, 2Б;34.268734;53.304888;POINT(34.268734 53.304888)
70000001019681700;70000001019681700;БрянскВторМеталл;metallolom32@mail.ru;74832332393;;bvm.mr24.ru;;;;;;Россия, Брянск, улица Снежетьский Вал, 9;34.4777;53.224649;POINT(34.4777 53.224649)
70000001023457700;70000001019681700;БрянскВторМеталл;metallolom32@mail.ru;74832332393;;bvm.mr24.ru;;;;;;Россия, Брянск, Фосфоритная улица, 1Б;34.473541;53.257473;POINT(34.473541 53.257473)
70000001028750600;70000001028750600;Пункт приема черных и цветных металлов;;79107438258;;;;;;;;Россия, Брянск, Бежицкий район, улица Нахимова, 117;34.274753;53.324949;POINT(34.274753 53.324949)
70000001030291500;70000001030291500;Мегамет;;79611089009;;lom32.ru;;;;;;Россия, Брянская область, Брянский район, Супоневское сельское поселение, село Супонево, улица Ленина, 131А;34.26621;53.200798;POINT(34.26621 53.200798)
70000001030291600;70000001030291500;Мегамет;;79611089009;;lom32.ru;;;;;;Россия, Брянск, Литейная улица, 2Б;34.268734;53.304888;POINT(34.268734 53.304888)
70000001033145000;70000001033145000;Мегаполис;;79003695741;;;;;;;;Россия, Брянск, Сталелитейная улица;34.262257;53.325562;POINT(34.262257 53.325562)
8726252559014100;8726261148948410;Шами-Сервис;;74832729318;;www.shami32.ru;;;;;;Россия, Брянск, Карачижская улица, 69;34.338452;53.224147;POINT(34.338452 53.224147)
8726252559009080;8726261148943380;Брянсквтормет;;74832638385;+7 (4832) 777845;;;;;;;Россия, Брянск, Белорусская улица, 28А;34.410865;53.216842;POINT(34.410865 53.216842)
2111590608508840;2111599196572770;Аккумуляторный Дом;;73512621813;;www.akkdom174.ru;;;;;;Россия, Челябинск, 1-я Потребительская улица, 12/6;61.380563;55.104383;POINT(61.380563 55.104383)
70000001028353100;70000001028353100;Металлокасса;indu12@mail.ru;73517230372;;;;;;;;Россия, Челябинск, Троицкий тракт, 21Е;61.382683;55.090912;POINT(61.382683 55.090912)
70000001029536300;70000001029536300;Пункт приема;;79128912708;;;;;;;;Россия, Челябинск, Хлебозаводская улица, 7/4;61.420331;55.241637;POINT(61.420331 55.241637)
70000001031950900;70000001031950900;РусМет;rusmet7478@mail.ru;79517875590;;rusmet74.ru;;;;;;Россия, Челябинск, Автодорожная улица, 10/6;61.365067;55.207963;POINT(61.365067 55.207963)
70000001032788200;70000001032751700;Природные ресурсы;;79193000842;;;;;;;;Россия, Челябинская область, Красноармейский район, посёлок Петровский, Северная улица, 4А;61.618814;55.231719;POINT(61.618814 55.231719)
70000001033411400;70000001033411400;Металком;;79124739213;;;;;;;;Россия, Челябинск, Валдайская улица, 19/1;61.456183;55.202738;POINT(61.456183 55.202738)
70000001034445600;70000001033424100;УПК;;73512252727;;upk-74.ru;;;;;;Россия, Челябинск, улица Ветка Цинкового Завода, 8;61.379485;55.201962;POINT(61.379485 55.201962)
70000001034860700;2111599196681090;Прогресс-Максимум;mprogres@mail.ru;73519465009;;maxlom74.ru;;;;;;Россия, Челябинск, Автодорожная улица, 1;61.37352;55.205106;POINT(61.37352 55.205106)
70000001035274500;70000001035274500;Промсервис;;79127939542;;;;;;;;Россия, Челябинск, посёлок Новосинеглазово, Рабочая улица, 42;61.383312;55.047941;POINT(61.383312 55.047941)
70000001036625300;70000001036625300;Вторметалл;;79925130505;+7 (351) 7767533;вторметалл74.рф;https://vk.com/vtormetall74;;;;;Россия, Челябинск, Троицкий тракт, 27В;61.384237;55.088496;POINT(61.384237 55.088496)
70000001038502700;70000001038502700;Велес;velesfe@mail.ru;79511288454;;;;;;;;Россия, Челябинск, улица Кулибина, 3;61.478722;55.172835;POINT(61.478722 55.172835)
70000001040326100;70000001040326100;МеталлВторКом;;79634736039;;;;;;;;Россия, Челябинск, улица Асфальтная Станция, 1;61.326403;55.072185;POINT(61.326403 55.072185)
70000001041630600;70000001041630600;Помощник ЛОМ;;79320101531;;;;;;;;Россия, Челябинск, Большой переулок, 7;61.327535;55.112587;POINT(61.327535 55.112587)
70000001018800000;70000001018800000;СибВторСырье;;79144872427;;;;;;;;Россия, Забайкальский край, Чита, улица Недорезова, 1Д;113.474405;52.034361;POINT(113.474405 52.034361)
70000001021664100;70000001021664100;Полимер-Инвест;;;;;;;;;;Россия, Забайкальский край, Чита, Круговой переулок, 10;113.456241;52.06123;POINT(113.456241 52.06123)
70000001027767300;70000001027767300;ПФГ Байкальская строительная компания;;79145212008;79243753333;;;;;;;Россия, Забайкальский край, Чита, Олимпийская улица, 20;113.42993;52.087064;POINT(113.42993 52.087064)
70000001032562600;70000001032562600;Спектр;spektr75@bk.ru;79141379797;79145200997;spektrlom.com;;;;;;Россия, Забайкальский край, Чита, Романовский тракт, 38;113.448237;52.086959;POINT(113.448237 52.086959)
70000001038328100;70000001038022400;ТИТАН;;79145208704;;;;;;;;Россия, Забайкальский край, Чита, Трактовая улица, 37;113.452837;52.074915;POINT(113.452837 52.074915)
70000001038941700;70000001018555500;УралВторЦветМет;;73022551156;;www.chitamet.ru;;;;;;Россия, Забайкальский край, Чита, Трактовая улица, 3;113.455684;52.057918;POINT(113.455684 52.057918)
1267165676814060;1267174266130760;Марш;;73432133040;79028727717;;;;;;;Россия, Свердловская область, Екатеринбург, Суходольская улица, 163;60.496189;56.798596;POINT(60.496189 56.798596)
1267165676998430;1267174266673370;УСЛК;;73433725189;;;;;;;;Россия, Свердловская область, Екатеринбург, Слободской переулок, 37;60.743963;56.787967;POINT(60.743963 56.787967)
1267165677083110;1267174266717460;Уралвторма;;79043815478;;www.uralvtorma.ru;;;;;;Россия, Свердловская область, Екатеринбург, Орджоникидзевский район, микрорайон Эльмаш, улица Стачек, 27;60.622816;56.892483;POINT(60.622816 56.892483)
1267166676216990;1267175366136380;Приемный пункт вторичного сырья;;79221845121;;;;;;;;Россия, Свердловская область, Екатеринбург, бульвар Культуры, 32А;60.57958;56.891013;POINT(60.57958 56.891013)
1267166676329170;1267175366208250;ЕКБ-Металл;;79126392574;;екб-металл.рф;;;;;;Россия, Свердловская область, Екатеринбург, Сибирский тракт, 14-й километр, 12А;60.782348;56.777893;POINT(60.782348 56.777893)
